Date,variable,value,Symbol,Name,Sector,GICS.Sub.Industry,Market_Cap
2020-03-05,WM,117.70999908447266,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-06,WM,117.12999725341797,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-09,WM,112.06999969482422,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-10,WM,113.45999908447266,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-11,WM,109.97000122070312,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-12,WM,97.73999786376953,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-13,WM,105.31999969482422,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-16,WM,99.88999938964844,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-17,WM,108.93000030517578,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-18,WM,102.45999908447266,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-19,WM,99.8499984741211,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-20,WM,98.30999755859375,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-23,WM,87.87000274658203,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-24,WM,92.06999969482422,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-25,WM,90.94000244140625,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-26,WM,97.68000030517578,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-27,WM,95.30000305175781,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-30,WM,94.5999984741211,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-03-31,WM,92.55999755859375,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-04-01,WM,88.43000030517578,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-04-02,WM,91.13999938964844,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-04-03,WM,89.0199966430664,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-04-06,WM,91.29000091552734,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-04-07,WM,91.43000030517578,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-04-08,WM,95.62000274658203,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-04-09,WM,99.8499984741211,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-04-13,WM,96.75,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-04-14,WM,99.62999725341797,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-04-15,WM,96.62999725341797,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-04-16,WM,97.55000305175781,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,53.41
2020-02-14,WAT,216.05999755859375,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-02-18,WAT,216.5,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-02-19,WAT,216.64999389648438,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-02-20,WAT,217.33999633789062,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-02-21,WAT,216.3800048828125,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-02-24,WAT,210.07000732421875,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-02-25,WAT,203.3699951171875,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-02-26,WAT,202.60000610351562,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-02-27,WAT,198.82000732421875,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-02-28,WAT,194.88999938964844,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-02,WAT,202.6999969482422,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-03,WAT,201.47000122070312,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-04,WAT,208.44000244140625,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-05,WAT,198.9199981689453,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-06,WAT,200.0,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-09,WAT,190.58999633789062,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-10,WAT,196.72000122070312,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-11,WAT,184.10000610351562,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-12,WAT,167.0500030517578,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-13,WAT,184.47999572753906,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-16,WAT,173.9199981689453,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-17,WAT,183.27000427246094,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-18,WAT,176.80999755859375,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-19,WAT,177.4199981689453,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-20,WAT,173.4600067138672,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-23,WAT,162.36000061035156,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-24,WAT,180.67999267578125,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-25,WAT,176.8000030517578,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-26,WAT,191.4199981689453,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-27,WAT,185.36000061035156,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-30,WAT,188.13999938964844,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-03-31,WAT,182.0500030517578,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-04-01,WAT,182.30999755859375,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-04-02,WAT,186.02999877929688,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-04-03,WAT,179.94000244140625,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-04-06,WAT,188.88999938964844,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-04-07,WAT,190.0800018310547,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-04-08,WAT,196.0800018310547,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-04-09,WAT,195.92999267578125,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-04-13,WAT,187.64999389648438,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-04-14,WAT,193.64999389648438,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-04-15,WAT,189.41000366210938,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-04-16,WAT,192.9600067138672,WAT,Waters Corporation,Health Care,Health Care Distributors,13.52
2020-02-14,WEC,101.87000274658203,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-02-18,WEC,102.87999725341797,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-02-19,WEC,102.41000366210938,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-02-20,WEC,102.38999938964844,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-02-21,WEC,102.5,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-02-24,WEC,101.81999969482422,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-02-25,WEC,100.41000366210938,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-02-26,WEC,100.29000091552734,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-02-27,WEC,95.55999755859375,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-02-28,WEC,92.33000183105469,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-02,WEC,97.69000244140625,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-03,WEC,97.58000183105469,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-04,WEC,104.20999908447266,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-05,WEC,104.11000061035156,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-06,WEC,104.72000122070312,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-09,WEC,102.37000274658203,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-10,WEC,102.05000305175781,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-11,WEC,97.44999694824219,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-12,WEC,91.63999938964844,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-13,WEC,99.41999816894531,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-16,WEC,92.68000030517578,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-17,WEC,102.45999908447266,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-18,WEC,104.52999877929688,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-19,WEC,90.41000366210938,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-20,WEC,74.08999633789062,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-23,WEC,70.88999938964844,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-24,WEC,80.20999908447266,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-25,WEC,80.73999786376953,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-26,WEC,86.7699966430664,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-27,WEC,89.06999969482422,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-30,WEC,91.88999938964844,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-03-31,WEC,88.12999725341797,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-04-01,WEC,83.5199966430664,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-04-02,WEC,88.01000213623047,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-04-03,WEC,85.25,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-04-06,WEC,91.27999877929688,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-04-07,WEC,87.76000213623047,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-04-08,WEC,92.19999694824219,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-04-09,WEC,98.22000122070312,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-04-13,WEC,95.0199966430664,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-04-14,WEC,99.33000183105469,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-04-15,WEC,96.88999938964844,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-04-16,WEC,98.95999908447266,WEC,Wec Energy Group Inc,Utilities,Electric Utilities,32.13
2020-02-14,WFC,48.220001220703125,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-02-18,WFC,46.9900016784668,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-02-19,WFC,47.09000015258789,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-02-20,WFC,47.34000015258789,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-02-21,WFC,47.70000076293945,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-02-24,WFC,46.38999938964844,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-02-25,WFC,45.119998931884766,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-02-26,WFC,44.13999938964844,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-02-27,WFC,42.470001220703125,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-02-28,WFC,40.849998474121094,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-02,WFC,42.2599983215332,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-03,WFC,40.529998779296875,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-04,WFC,41.400001525878906,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-05,WFC,38.900001525878906,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-06,WFC,37.09000015258789,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-09,WFC,32.47999954223633,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-10,WFC,35.08000183105469,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-11,WFC,32.33000183105469,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-12,WFC,27.200000762939453,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-13,WFC,30.889999389648438,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-16,WFC,26.5,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-17,WFC,29.6299991607666,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-18,WFC,28.1200008392334,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-19,WFC,28.290000915527344,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-20,WFC,26.5,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-23,WFC,25.25,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-24,WFC,28.920000076293945,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-25,WFC,28.969999313354492,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-26,WFC,30.899999618530273,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-27,WFC,30.280000686645508,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-30,WFC,29.920000076293945,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-03-31,WFC,28.700000762939453,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-04-01,WFC,26.56999969482422,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-04-02,WFC,27.219999313354492,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-04-03,WFC,26.229999542236328,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-04-06,WFC,28.6299991607666,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-04-07,WFC,28.770000457763672,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-04-08,WFC,30.280000686645508,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-04-09,WFC,33.20000076293945,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-04-13,WFC,31.43000030517578,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-04-14,WFC,30.18000030517578,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-04-15,WFC,28.440000534057617,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-04-16,WFC,26.889999389648438,WFC,Wells Fargo,Financials,Diversified Banks,199.36
2020-02-14,WELL,89.31999969482422,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-02-18,WELL,89.83999633789062,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-02-19,WELL,87.73999786376953,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-02-20,WELL,88.0199966430664,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-02-21,WELL,87.11000061035156,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-02-24,WELL,86.62999725341797,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-02-25,WELL,82.97000122070312,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-02-26,WELL,80.72000122070312,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-02-27,WELL,75.58000183105469,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-02-28,WELL,74.81999969482422,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-02,WELL,75.26000213623047,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-03,WELL,77.01000213623047,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-04,WELL,79.6500015258789,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-05,WELL,76.16999816894531,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-06,WELL,73.95999908447266,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-09,WELL,64.87999725341797,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-10,WELL,64.61000061035156,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-11,WELL,56.4900016784668,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-12,WELL,45.95000076293945,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-13,WELL,51.279998779296875,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-16,WELL,38.77000045776367,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-17,WELL,38.630001068115234,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-18,WELL,33.220001220703125,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-19,WELL,40.91999816894531,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-20,WELL,42.41999816894531,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-23,WELL,43.4900016784668,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-24,WELL,45.369998931884766,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-25,WELL,46.15999984741211,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-26,WELL,50.40999984741211,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-27,WELL,49.70000076293945,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-30,WELL,47.18000030517578,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-03-31,WELL,45.779998779296875,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-04-01,WELL,40.599998474121094,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-04-02,WELL,38.790000915527344,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-04-03,WELL,37.2599983215332,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-04-06,WELL,42.5099983215332,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-04-07,WELL,44.400001525878906,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-04-08,WELL,51.59000015258789,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-04-09,WELL,56.599998474121094,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-04-13,WELL,52.47999954223633,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-04-14,WELL,53.349998474121094,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-04-15,WELL,48.529998779296875,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-04-16,WELL,47.2400016784668,WELL,Welltower Inc.,Real Estate,Health Care REITs,36.65
2020-02-14,WDC,69.25,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-02-18,WDC,68.30999755859375,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-02-19,WDC,69.55999755859375,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-02-20,WDC,69.05999755859375,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-02-21,WDC,66.9800033569336,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-02-24,WDC,63.560001373291016,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-02-25,WDC,59.529998779296875,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-02-26,WDC,59.619998931884766,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-02-27,WDC,55.16999816894531,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-02-28,WDC,55.560001373291016,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-02,WDC,60.040000915527344,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-03,WDC,56.93000030517578,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-04,WDC,59.13999938964844,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-05,WDC,57.709999084472656,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-06,WDC,54.72999954223633,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-09,WDC,47.400001525878906,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-10,WDC,49.95000076293945,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-11,WDC,45.13999938964844,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-12,WDC,39.11000061035156,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-13,WDC,41.81999969482422,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-16,WDC,33.27000045776367,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-17,WDC,34.04999923706055,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-18,WDC,29.190000534057617,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-19,WDC,31.34000015258789,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-20,WDC,31.049999237060547,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-23,WDC,34.369998931884766,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-24,WDC,40.470001220703125,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-25,WDC,41.630001068115234,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-26,WDC,44.290000915527344,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-27,WDC,42.25,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-30,WDC,43.5099983215332,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-03-31,WDC,41.619998931884766,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-04-01,WDC,38.66999816894531,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-04-02,WDC,38.400001525878906,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-04-03,WDC,38.209999084472656,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-04-06,WDC,43.310001373291016,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-04-07,WDC,42.86000061035156,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-04-08,WDC,45.34000015258789,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-04-09,WDC,45.04999923706055,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-04-13,WDC,43.7599983215332,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-04-14,WDC,44.77000045776367,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-04-15,WDC,42.650001525878906,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-04-16,WDC,41.08000183105469,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",20.7
2020-02-14,WU,26.239999771118164,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-02-18,WU,25.790000915527344,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-02-19,WU,26.219999313354492,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-02-20,WU,26.5,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-02-21,WU,25.770000457763672,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-02-24,WU,25.110000610351562,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-02-25,WU,24.059999465942383,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-02-26,WU,23.809999465942383,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-02-27,WU,22.709999084472656,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-02-28,WU,22.389999389648438,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-02,WU,23.489999771118164,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-03,WU,23.049999237060547,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-04,WU,23.899999618530273,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-05,WU,22.3799991607666,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-06,WU,22.350000381469727,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-09,WU,20.170000076293945,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-10,WU,21.899999618530273,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-11,WU,21.729999542236328,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-12,WU,20.68000030517578,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-13,WU,22.1299991607666,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-16,WU,20.84000015258789,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-17,WU,22.559999465942383,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-18,WU,21.549999237060547,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-19,WU,20.06999969482422,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-20,WU,18.3700008392334,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-23,WU,18.549999237060547,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
2020-03-24,WU,19.110000610351562,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,10.84
